original_row,authors,source_column,type,term,value,geography,context
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,"decreased, and farmland, forest land, and construction land"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,farmland,,,"and wetlands decreased, and farmland, forest land, and"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,"decreased, and farmland, forest land, and construction land"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,farmland,,,"2018, the areas of farmland and grassland continued to decrease"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,change_process,decrease,,,"farmland and grassland continued to decrease, while forest land,"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,"continued to decrease, while forest land, wetland, and"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,wetland,,,", while forest land, wetland, and unused land expanded"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,farmland,,,"2018, the areas of farmland and grassland continued to decrease"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,change_process,decrease,,,"farmland and grassland continued to decrease, while forest land,"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,"continued to decrease, while forest land, wetland, and"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,wetland,,,", while forest land, wetland, and unused land expanded"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,farmland,,,", we found that the farmland area increased first and then"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,wetland,,,"then decreased, but the wetland area followed the opposite trend"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,", and the area under forest land and construction land gradually"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,water body,,,land gradually increased. The water body area did not change much
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,change_process,change,,,"water body area did not change much, and the area"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,water body,,,mainly caused by grassland and water body shrinkage. | Degree of
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,farmland,,,", we found that the farmland area increased first and then"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,wetland,,,"then decreased, but the wetland area followed the opposite trend"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,", and the area under forest land and construction land gradually"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,water body,,,land gradually increased. The water body area did not change much
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,change_process,change,,,"water body area did not change much, and the area"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,water body,,,mainly caused by grassland and water body shrinkage. | Degree of
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,change_process,change,,,"decision-making 
The change in land-use intensity"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,"by grassland, followed by forest land and farmland. Grasslands"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,farmland,,,followed by forest land and farmland. Grasslands and wetlands gradually
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,"2000 to 2018, while forest land, construction land,"
3,Chenli Liu; Wenlong Li; Gaofeng Zhu; Huakun Zhou; Hepiao Yan; Pengfei Xue,sections,land_cover,forest,,,Grassland was mainly converted to forest land. The high land
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,percentage_change,,90%,,accuracy (PA) above 90% for the proposed
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,percentage_change,,2%,,"significantly degraded, being about 2% of the study"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,percentage_change,,0.93%,,study area in 2015 and 0.93% in 2021.
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,percentage_change,,80%,,high vegetation densities (∼ 80%) transitioned mostly
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,change_process,change,,,land cover (LULC) change has become an important research
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,change_process,change,,,research topic for global environmental change and sustainable development. As
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,change_process,change,,,provides the most recent LULC change analysis for the last six
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,land_cover,vegetation,,,", built-up, vegetation and bare soil, whereas"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,land_cover,vegetation,,,Dunes and medium and high vegetation densities (∼ 80%
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,land_cover,vegetation,,,) transitioned mostly to low vegetation densities. This behavior is
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,abstract,land_cover,vegetation,,,"due to the loss of vegetation cover. Lastly, the"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,percentage_change,,0.01%,,this value is equal to 0.01% of all the
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,percentage_change,,85%,,"or class of at least 85%, according to"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,percentage_change,,85%,,"values, all being above 85% and 0.85,"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,percentage_change,,99.2%,,"in Latin America, concluded 99.2% of its construction"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,percentage_change,,5%,,has been characterized as about 5% per year  
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,change,,,updated temporal information of the change in land use and land
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,change,,,for additional contributions on LULC change prediction with more complex analyses
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,"Values close to 1 represent vegetation in optimal environmental conditions,"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,values of NDVI indicate low vegetation density or a different land
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,change,,,assessment of the land use change from 2015 to 2021 is
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,change,,,possible drivers forcing land use change is established. | LULC
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,", built-up, vegetation and bare soil. The"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,change,,,representing the sea did not change significantly. This behavior can
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,change,,,to 2021. The only change occurred in 2015. The
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,"study, the classes within vegetation included mixed forest, shrubland"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,forest,,,"classes within vegetation included mixed forest, shrubland, wetland and"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,wetland,,,"mixed forest, shrubland, wetland and dune. Figure 
"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,investments; (2) vegetation such as mixed forest and
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,forest,,,) vegetation such as mixed forest and low density vegetation (
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,"mixed forest and low density vegetation (bare surfaces, sparse"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,"(bare surfaces, sparse vegetation and grassland) has been"
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,4) high and medium vegetation densities have transformed mostly to
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,land_cover,vegetation,,,have transformed mostly to low vegetation densities due to climate drives
4,Dimitrios Paraforos; Anselme Muzirafuti; Josept David Revuelta-Acost; Edna Suhail Guerrero-Lu; Jose Terrazas-Rodriguez; Cristian Gomez-Rodriguez; Gerardo Perea,sections,change_process,increase,,,"evaporation, which might also increase the overland flow for those"
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,title,change_process,change,,,land use and land cover change on Barbuda before and after
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,abstract,percentage_change,,97.1%,,". With an accuracy of 97.1 %, we estimated"
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,abstract,change_process,change,,,land use and land cover change (LULCC) in Barbuda
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,abstract,change_process,increase,,,", we estimated a total increase of vegetated areas by 6.56"
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,abstract,change_process,increase,,,", and a simultaneous slight increase in roads and buildings with"
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,abstract,land_cover,vegetation,,,1.43 km 2 . The vegetation condition itself depict a steady
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,abstract,change_process,decrease,,,condition itself depict a steady decrease since 2017. New hotspots
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,sections,percentage_change,,10%,,had a cloud cover < 10 % were used.
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,sections,percentage_change,,97.1%,,". With an accuracy of 97.1 %, we estimated"
5,Andreas Rienow; Jan Schweighöfer; Torben Dedring; Marcus Goebel; Valerie Graw,sections,land_cover,vegetation,,,"derive more information on the vegetation condition, we have also"
