sentence_id,sentence,source,relationship,target,confidence
56,"Thus, changes in [land use] strategies result not only in a simple expansion of fields to new and less attractive land",changes_in_land_use_strategies,CAUSES,expansion_of_fields,HIGH
58,"Thus, the coherence between spatially related socio-economic characteristics of the households, agricultural strategies and pastoral strategies at the household level and the [land use] patterns can be investigated.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': 'Results of the [land use] analysis', 'p': [{'ref': {'@type': 'figure', '@target': '#fig_9', '#text': '3c'}, '#text': 'Farmers in Yomboli distinguish between four main landscape units: the dune, the pediplain, the piedmont and the border of the mare",Yomboli,LOCATED_IN,{unspecified},HIGH
59,To investigate and quantify [land cover] changes over 44 years including aspects of degradation and human expansion,CHANGE,OCCURS_DURING,44 years,HIGH
61,"Tree cover, in both dense [forest] and the agricultural mosaics, is lost as a result",forest,DECREASES_BY,Tree cover,HIGH
61,"Tree cover, in both dense [forest] and the agricultural mosaics, is lost as a result",agricultural mosaics,CAUSES,Loss of tree cover,MEDIUM
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",conflict,AFFECTS,urbanization,HIGH
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",urbanization,LOCATED_IN,7.1,MEDIUM
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",conflict,CAUSES,urbanization_change,MEDIUM
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",urbanization,OCCURS_DURING,study_period,MEDIUM
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",urbanization,INCREASES_BY,urban_growth_rate,HIGH
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",urban_growth_rate,MEASURES,urbanization_expansion,HIGH
63,"We then turn to evidence on the migration channel itself.'}}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '7.1.', '#text': 'Conflict'}, 'p': [{'ref': [{'@type': 'bibr', '#text': '25'}, {'@type': 'bibr', '#text': '26'}, {'@type': 'table', '@target': '#tab_0', '#text': '1'}], '#text': 'Conflict could influence [urbanization] in strikingly different ways depending on where it occurs",urbanization_expansion,LOCATED_IN,study_area,HIGH
64,"Whereas most [shrubs] are annually coppiced in fields prior to [cultivation], they are left to grow in fallowed fields, leading to a higher shrub/ woody plant cover",coppicing,CAUSES,shrubs_in_fields,HIGH
65,"(2004)'}], '#text': 'With regard to population growth, the literature analysis revealed that only rural population growth can be considered as driver of [LULCC] with high agreement, while [urban] population growth was considered with medium agreement (33%, see Table )",population_growth,CAUSES,LULCC,HIGH
65,"(2004)'}], '#text': 'With regard to population growth, the literature analysis revealed that only rural population growth can be considered as driver of [LULCC] with high agreement, while [urban] population growth was considered with medium agreement (33%, see Table )",urban_population_growth,CAUSES,LULCC,MEDIUM
65,"(2004)'}], '#text': 'With regard to population growth, the literature analysis revealed that only rural population growth can be considered as driver of [LULCC] with high agreement, while [urban] population growth was considered with medium agreement (33%, see Table )",LULCC,OCCURS_DURING,(2004),HIGH
66,"Falling precipitation and rising temperatures would likely worsen agricultural growing conditions in large parts of Africa, especially in coastal West Africa and in Southern Africa.'}, {'ref': {'@type': 'bibr', '#text': '7'}",falling precipitation,CAUSES,agricultural growing conditions --DEGRADES-- (growing conditions are degraded by falling precipitation),HIGH
66,"Falling precipitation and rising temperatures would likely worsen agricultural growing conditions in large parts of Africa, especially in coastal West Africa and in Southern Africa.'}, {'ref': {'@type': 'bibr', '#text': '7'}",large parts of Africa,LOCATED_IN,(Africa),HIGH
66,"Falling precipitation and rising temperatures would likely worsen agricultural growing conditions in large parts of Africa, especially in coastal West Africa and in Southern Africa.'}, {'ref': {'@type': 'bibr', '#text': '7'}",coastal West Africa,LOCATED_IN,Africa,MEDIUM
66,"Falling precipitation and rising temperatures would likely worsen agricultural growing conditions in large parts of Africa, especially in coastal West Africa and in Southern Africa.'}, {'ref': {'@type': 'bibr', '#text': '7'}",Southern Africa,LOCATED_IN,Africa,MEDIUM
66,"Falling precipitation and rising temperatures would likely worsen agricultural growing conditions in large parts of Africa, especially in coastal West Africa and in Southern Africa.'}, {'ref': {'@type': 'bibr', '#text': '7'}",agricultural growing conditions,AFFECTS,large parts of Africa,HIGH
66,"Falling precipitation and rising temperatures would likely worsen agricultural growing conditions in large parts of Africa, especially in coastal West Africa and in Southern Africa.'}, {'ref': {'@type': 'bibr', '#text': '7'}",rising temperatures,CAUSES,agricultural growing conditions --DEGRADES-- (growing conditions are degraded by rising temperatures),HIGH
67,"The population density has increased during the past decades, which has had a significant impact on the [land cover]",population density,INCREASES_BY,unspecified,MEDIUM
67,"The population density has increased during the past decades, which has had a significant impact on the [land cover]",population density,AFFECTS,land cover,HIGH
68,"[Land use] and [land cover] in West African savannas are mainly driven by population pressure, infrastructural drivers (road network) and legal constraint in the framework of nature protection",population_pressure,CAUSES,land_use_change,HIGH
68,"[Land use] and [land cover] in West African savannas are mainly driven by population pressure, infrastructural drivers (road network) and legal constraint in the framework of nature protection",infrastructure_drivers,CAUSES,land_cover_change,HIGH
68,"[Land use] and [land cover] in West African savannas are mainly driven by population pressure, infrastructural drivers (road network) and legal constraint in the framework of nature protection",West_African_savannas,LOCATED_IN,West_Africa,HIGH
69,"Furthermore, the general infrastructural develop-ment of electricity and hospitals, for example, as drivers of [[urban] development] could not be confirmed",urban_development,CAUSES,urban_development,HIGH
69,"Furthermore, the general infrastructural develop-ment of electricity and hospitals, for example, as drivers of [[urban] development] could not be confirmed",electricity_and_hospitals,ENABLES,urban_development,MEDIUM
69,"Furthermore, the general infrastructural develop-ment of electricity and hospitals, for example, as drivers of [[urban] development] could not be confirmed",urban_development,AFFECTS,urban,HIGH
69,"Furthermore, the general infrastructural develop-ment of electricity and hospitals, for example, as drivers of [[urban] development] could not be confirmed",urban,LOCATED_IN,development,LOW
70,"Conversely, climate change as one of the emerging drivers of [LULCC] is difficult to detect and quantify in the short term",EMERGING_DRIVER,CAUSES,LULCC,HIGH
71,"Furthermore, issues such as state politics, market incentives, climate variations, and access to land and [water] resources are generally acknowledged factors determining the trajectory of [[land use]] change .'}, {'ref': [{'@type': 'bibr', '#text': '(Turner et al., 1993)'}, {'@type': 'bibr', '@target': '#b23', '#text': 'Kull (1998)'}, {'@type': 'bibr', '@target': '#b69', '#text': '(White, 1961;'}, {'@type': 'bibr', '@target': '#b68', '#text': 'Wescoat, 1987)'}, {'@type': 'bibr', '@target': '#b23', '#text': 'Kull (1998)'}]",issues,AFFECTS,trajectory_of_land_use,HIGH
71,"Furthermore, issues such as state politics, market incentives, climate variations, and access to land and [water] resources are generally acknowledged factors determining the trajectory of [[land use]] change .'}, {'ref': [{'@type': 'bibr', '#text': '(Turner et al., 1993)'}, {'@type': 'bibr', '@target': '#b23', '#text': 'Kull (1998)'}, {'@type': 'bibr', '@target': '#b69', '#text': '(White, 1961;'}, {'@type': 'bibr', '@target': '#b68', '#text': 'Wescoat, 1987)'}, {'@type': 'bibr', '@target': '#b23', '#text': 'Kull (1998)'}]",state_politics,CAUSES,trajectory_of_land_use,MEDIUM
71,"Furthermore, issues such as state politics, market incentives, climate variations, and access to land and [water] resources are generally acknowledged factors determining the trajectory of [[land use]] change .'}, {'ref': [{'@type': 'bibr', '#text': '(Turner et al., 1993)'}, {'@type': 'bibr', '@target': '#b23', '#text': 'Kull (1998)'}, {'@type': 'bibr', '@target': '#b69', '#text': '(White, 1961;'}, {'@type': 'bibr', '@target': '#b68', '#text': 'Wescoat, 1987)'}, {'@type': 'bibr', '@target': '#b23', '#text': 'Kull (1998)'}]",market_incentives,CAUSES,trajectory_of_land_use,MEDIUM
